sigma,seed,agent,cost,harm,effort,w_mean,g_mean,floor_frac
2.0,9,A2,0.05211503099048715,0.04504016872165112,0.07074862268836031,0.0373961837929476,1.1767698878532573,0.0
2.0,10,A2,0.050379371593372,0.043349759253543986,0.0702961233982801,0.0373160151501791,1.1675299342996943,0.0
2.0,11,A2,0.040181838196144806,0.033524957754357654,0.06656880441787157,0.02497060729353935,1.122443210823297,0.0
2.0,12,A2,0.027190915442812352,0.021376966456117027,0.05813948986695323,0.01641667199606529,1.1446925370468004,0.0
2.0,13,A2,0.05075017579925513,0.04385977656469683,0.068903992345583,0.028258835043095284,1.1647764210879965,0.0
2.0,14,A2,0.05248036006504396,0.04512139052364649,0.0735896954139747,0.02520847401439785,1.1340238589282254,0.0
2.0,15,A2,0.056798742865252556,0.04965603912204159,0.07142703743210961,0.035010142693606264,1.1849177545314553,0.0
2.0,16,A2,0.039377581041698806,0.033011555695476376,0.06366025346222433,0.02471787993375535,1.1534083377298334,0.0
2.0,17,A2,0.04740890310919936,0.04087609012531151,0.06532812983887852,0.028876847894411566,1.1142098997514354,0.0
2.0,18,A2,0.05020853556651163,0.043114912664544765,0.07093622901966865,0.028098818991609223,1.1412175418388315,0.0
2.0,19,A2,0.04209443131295314,0.03545680203646446,0.0663762927648868,0.02084694216655106,1.1825388779118895,0.0
2.0,20,A2,0.05528118222315482,0.04832521314227119,0.06955969080883628,0.035636756616226076,1.1642502884738795,0.0
2.0,21,A2,0.041007735422638414,0.034461944407904996,0.0654579101473342,0.016985229723475614,1.1859023634058854,0.0
2.0,22,A2,0.03966828175058344,0.03356843579076757,0.060998459598158694,0.028444570495865455,1.2041851204793486,0.0
2.0,23,A2,0.0299525942076807,0.024311539090063,0.05641055117617703,0.01796110035692083,1.1563983907719027,0.0
2.0,24,A2,0.04325513801923418,0.03654109097677606,0.06714047042458118,0.023187505806299066,1.1380501095866615,0.0
2.0,25,A2,0.03051407901800813,0.02436985663185016,0.061442223861579666,0.01630998763217598,1.1633197131537742,0.0
2.0,26,A2,0.04943316651939639,0.04220615086923711,0.07227015650159273,0.028866008466647202,1.1632257059144686,0.0
2.0,27,A2,0.037304335653897604,0.031022493523191898,0.06281842130705705,0.019028167405556025,1.155308830010834,0.0
2.0,28,A2,0.03813764297368803,0.03184889542822276,0.06288747545465277,0.02030721424046668,1.1259051564641698,0.0
2.0,29,A2,0.03598297886128993,0.030097168666341406,0.05885810194948523,0.024283181828156555,1.1414423586217661,0.0
2.0,0,A3,0.04520412655998544,0.03677171932236337,0.08432407237622062,0.13781114796185134,1.1585473451524546,0.0
2.0,1,A3,0.04151585412313912,0.03344298984429911,0.08072864278840011,0.14384353820178813,1.150903694390776,0.0
2.0,2,A3,0.039884446916986775,0.03205900114274057,0.078254457742462,0.14809175824713697,1.1851244890344332,0.0
2.0,3,A3,0.04522922153656734,0.037215761107603273,0.08013460428964066,0.13336376340097905,1.1121733225716712,0.0
2.0,4,A3,0.050810612553950335,0.04250402664053449,0.08306585913415847,0.14366527594407025,1.1710650382539927,0.0
2.0,5,A3,0.03819454270202552,0.030379666804839927,0.07814875897185591,0.1522464725627282,1.1245446329891693,0.0
2.0,6,A3,0.028847344223808,0.021622975595097797,0.07224368628710204,0.15553667016443326,1.1603150721826925,0.0
2.0,7,A3,0.037461609944910434,0.029882249585567684,0.07579360359342749,0.14888917573206187,1.0976977101977907,0.0
2.0,8,A3,0.02856964974163349,0.020934375615718353,0.07635274125915135,0.15449362250367507,1.1624507369037416,0.0
2.0,9,A3,0.05223766316448269,0.043924762731671944,0.08312900432810741,0.14123062948189413,1.175324433339155,0.0
2.0,10,A3,0.05031969889062898,0.042003451696428204,0.0831624719420078,0.13938601313150675,1.1499510338287509,0.0
2.0,11,A3,0.040694993442963755,0.03265247512673583,0.08042518316227926,0.1500144262779508,1.1221466681873271,0.0
2.0,12,A3,0.027619691044626787,0.020287336531709783,0.07332354512917003,0.1438493809265005,1.1225899430091388,0.0
2.0,13,A3,0.05085435739063317,0.04255188244325905,0.08302474947374118,0.1457999991988641,1.130458308331563,0.0
2.0,14,A3,0.05274816397023288,0.043978658972301986,0.08769504997930895,0.14117594645467355,1.1368662918235242,0.0
2.0,15,A3,0.056898860027105765,0.04860574375614672,0.08293116270959044,0.13856774978227426,1.1878865929282085,0.0
2.0,16,A3,0.03942157543054151,0.031630916475240474,0.0779065895530104,0.14449296387967092,1.1342223092970454,0.0
2.0,17,A3,0.04785656891361693,0.040010835999059316,0.0784573291455761,0.14092962575450002,1.123859386933317,0.0
2.0,18,A3,0.05058694836403593,0.04205022922124947,0.08536719142786459,0.150863721735691,1.1435830160505165,0.0
2.0,19,A3,0.04225783728628939,0.034183802774528566,0.08074034511760823,0.1502278671731496,1.167756025142167,0.0
2.0,20,A3,0.05534849771494694,0.04711124743198014,0.08237250282966795,0.14010089021488212,1.1445310351368911,0.0
2.0,21,A3,0.04092186269169635,0.03296846440455359,0.07953398287142763,0.1439577120324969,1.166556153376239,0.0
2.0,22,A3,0.04010234675372312,0.03266761965823658,0.07434727095486542,0.15008052000253563,1.1899103104238837,0.0
2.0,23,A3,0.030269889640246867,0.023231666718163266,0.07038222922083599,0.15200513663373771,1.1624816382866312,0.0
2.0,24,A3,0.043496904301132094,0.035402536800661646,0.08094367500470447,0.14495207363782908,1.1170693564399126,0.0
2.0,25,A3,0.030746738454710393,0.023075594600671052,0.0767114385403934,0.14172772866188704,1.1287932967871739,0.0
2.0,26,A3,0.04868434466667684,0.040164142582972,0.08520202083704843,0.13489397893191885,1.1298255916582385,0.0
2.0,27,A3,0.03767440354703787,0.029901203847809206,0.0777319969922866,0.15070847980156676,1.1470654231569648,0.0
2.0,28,A3,0.03911260698660916,0.031421739770323434,0.07690867216285721,0.15586168383897422,1.151782943079704,0.0
2.0,29,A3,0.03655943622245595,0.029246351833295953,0.07313084389159996,0.14625687782428048,1.141272163890241,0.0
3.0,0,R,0.04483244296530671,0.03798422115610971,0.06848221809197004,nan,nan,nan
3.0,1,R,0.041145828975504506,0.034634011473765124,0.06511817501739382,nan,nan,nan
3.0,2,R,0.03986176818591134,0.033490226715996954,0.06371541469914387,nan,nan,nan
3.0,3,R,0.04495909504809696,0.038462952016899435,0.0649614303119753,nan,nan,nan
3.0,4,R,0.05042596460707471,0.04364988172357114,0.06776082883503563,nan,nan,nan
3.0,5,R,0.03812105870022789,0.03182442481522021,0.06296633885007683,nan,nan,nan
3.0,6,R,0.027869493728371254,0.022249117766953735,0.05620375961417519,nan,nan,nan
3.0,7,R,0.037164715536556585,0.031203520822968903,0.05961194713587678,nan,nan,nan
3.0,8,R,0.027577437490985415,0.021590289360321337,0.059871481306640766,nan,nan,nan
3.0,9,R,0.05260628970114343,0.04580240684958923,0.06803882851554198,nan,nan,nan
3.0,10,R,0.05067620214350274,0.04389321438924065,0.0678298775426209,nan,nan,nan
3.0,11,R,0.04027127474881056,0.033777125630780974,0.06494149118029581,nan,nan,nan
3.0,12,R,0.027399494615225697,0.0216830124924901,0.057164821227355986,nan,nan,nan
3.0,13,R,0.05099587425415718,0.04429101526199222,0.06704858992164953,nan,nan,nan
3.0,14,R,0.052816308102548455,0.04562121411189365,0.07195093990654809,nan,nan,nan
3.0,15,R,0.05707777344859655,0.05015830002349357,0.06919473425102977,nan,nan,nan
3.0,16,R,0.03961635221512756,0.03339179746509815,0.06224554750029415,nan,nan,nan
3.0,17,R,0.0475937136367703,0.04118537334776854,0.0640834028900176,nan,nan,nan
3.0,18,R,0.05040803612579068,0.04346635497850177,0.06941681147288908,nan,nan,nan
3.0,19,R,0.04232884562591614,0.035782909561117265,0.0654593606479888,nan,nan,nan
3.0,20,R,0.05551970095641656,0.04878146359376114,0.06738237362655423,nan,nan,nan
3.0,21,R,0.04113496791265125,0.034680287046359656,0.0645468086629159,nan,nan,nan
3.0,22,R,0.03986422594078809,0.033927718851900365,0.05936507088887725,nan,nan,nan
3.0,23,R,0.030004476349638272,0.02445776719614839,0.0554670915348988,nan,nan,nan
3.0,24,R,0.04347500193405997,0.03692185892306394,0.0655314301099603,nan,nan,nan
3.0,25,R,0.030648934146713994,0.024585431310553883,0.060635028361601125,nan,nan,nan
3.0,26,R,0.049951398895436844,0.04289662484660021,0.07054774048836633,nan,nan,nan
3.0,27,R,0.03743291928801874,0.031239820146229745,0.06193099141788994,nan,nan,nan
3.0,28,R,0.03818412153308033,0.03204797104456787,0.06136150488512458,nan,nan,nan
3.0,29,R,0.03622503052973854,0.03049073009154404,0.057343004381945034,nan,nan,nan
3.0,0,A1,0.0882375215788774,0.0516295722044954,0.36607949374382015,1.0,1.0289156870678358,0.0
3.0,1,A1,0.08179614350570888,0.04675597891938398,0.350401645863249,1.0,1.0047509394149712,0.0
3.0,2,A1,0.0726003965605124,0.0391979238017323,0.33402472758780094,1.0,1.0552597472836953,0.0
3.0,3,A1,0.0848433409371617,0.04984322026103406,0.35000120676127644,1.0,1.0235421128580733,0.0
3.0,4,A1,0.09639825914890263,0.059508688207034116,0.36889570941868516,1.0,1.0041039905525777,0.0
3.0,5,A1,0.07728350753971155,0.042326118299730583,0.34957389239980974,1.0,1.0063117650401459,0.0
3.0,6,A1,0.06424405416307356,0.03081320420780972,0.33430849955263836,1.0,1.0429009668887335,0.0
3.0,7,A1,0.07424613493451704,0.040937408006931804,0.33308726927585236,1.0,1.0311209968908552,0.0
3.0,8,A1,0.062099211949139185,0.027965813859660373,0.3413339808947881,1.0,1.0415831198060024,0.0
3.0,9,A1,0.08848084237632602,0.052630298849763606,0.35850543526562406,1.0,1.0342578937332265,0.0
3.0,10,A1,0.08341081167703773,0.049034504791728495,0.3437630688530923,1.0,1.0586344804360703,0.0
3.0,11,A1,0.07600719232884368,0.041291410952341026,0.3471578137650264,1.0,1.0126354646913682,0.0
3.0,12,A1,0.06387359995248176,0.02985623977840095,0.34017360174080813,1.0,1.0640910711827054,0.0
3.0,13,A1,0.08891033886273618,0.05300678711343376,0.35903551749302415,1.0,1.0036995944005316,0.0
3.0,14,A1,0.09441589305518841,0.058198456163436774,0.36217436891751625,1.0,1.036461088426749,0.0
3.0,15,A1,0.09485352407000158,0.0600209467802037,0.3483257728979788,1.0,1.030337197987357,0.0
3.0,16,A1,0.07276370574317953,0.03859667244070153,0.34167033302477995,1.0,1.0477772599185715,0.0
3.0,17,A1,0.08891838995087295,0.05440841676471289,0.3450997318616005,1.0,0.9910929853634428,0.0
3.0,18,A1,0.08841563754086404,0.05268842298126946,0.3572721455959457,1.0,1.0133187197708378,0.0
3.0,19,A1,0.0785622487720136,0.04409377831898727,0.3446847045302632,1.0,1.0391543707781046,0.0
3.0,20,A1,0.09671046667747676,0.062088248142012574,0.34622218535464183,1.0,1.014686911272319,0.0
3.0,21,A1,0.06993652433189307,0.03589645724350705,0.3404006708838603,1.0,1.0174824035319354,0.0
3.0,22,A1,0.08008676099612602,0.04610495568212938,0.3398180531399663,1.0,1.0298221573579032,0.0
3.0,23,A1,0.06759899500471554,0.03444314040756404,0.331558545971515,1.0,1.0713780339294765,0.0
3.0,24,A1,0.08471191428255141,0.04964991278413584,0.35062001498415574,1.0,1.0309216182879952,0.0
3.0,25,A1,0.06433129200869996,0.030885953632986057,0.33445338375713896,1.0,1.0188452585088128,0.0
3.0,26,A1,0.07873870258940449,0.04329335267301435,0.3544534991639014,1.0,1.016089946299109,0.0
3.0,27,A1,0.08082497605229458,0.04713145302630573,0.33693523025988853,1.0,1.038823446245161,0.0
3.0,28,A1,0.07957889592440634,0.04538795816041488,0.3419093776399146,1.0,1.0341061975377548,0.0
3.0,29,A1,0.07613692828212221,0.041571121924268546,0.34565806357853657,1.0,1.0284481759038453,0.0003333333333333333
3.0,0,A2,0.04477564734907229,0.03785134812991597,0.0692429921915632,0.010604631082516315,1.1589168555230576,0.0
3.0,1,A2,0.04095717454019907,0.034364423665975405,0.06592750874223666,0.011080901873818324,1.1356797077286387,0.0
3.0,2,A2,0.03973032231759407,0.03328038354057292,0.06449938777021147,0.012476752642439491,1.1513436172600813,0.0
3.0,3,A2,0.044824657046459035,0.03825431323190183,0.06570343814557206,0.012287156046053734,1.1231961089583413,0.0
3.0,4,A2,0.0503695213492661,0.043447712106658966,0.06921809242607135,0.012810671412282894,1.1976262992006794,0.0
3.0,5,A2,0.03796588158406611,0.0314965447270695,0.06469336856996605,0.011342175580040694,1.150921155457445,0.0
3.0,6,A2,0.0278519896064039,0.022187317832247252,0.05664671774156647,0.007158663201807116,1.1555631857914204,0.0
3.0,7,A2,0.03697659797703189,0.03083616861189691,0.061404293651349855,0.013258581813970821,1.1212658474872412,0.0
3.0,8,A2,0.02754356985216469,0.021536978412007298,0.060065914401573904,0.005697988876462471,1.1580173443615442,0.0
3.0,9,A2,0.05243399103828898,0.04551223784015531,0.0692175319813367,0.01655366324093317,1.1536780524675074,0.0
3.0,10,A2,0.050612629047166326,0.043710799247831944,0.06901829799334383,0.014524095986074084,1.186426722614065,0.0
3.0,11,A2,0.040188121292886535,0.033627460156200495,0.06560661136686037,0.008528410043763573,1.1260612573137603,0.0
3.0,12,A2,0.027239829101993216,0.02147566994622341,0.057641591557698046,0.007828520567230018,1.1845029517241374,0.0
3.0,13,A2,0.05095442107860739,0.04407289571485135,0.06881525363756036,0.01736376180866676,1.190148321459834,0.0
3.0,14,A2,0.05262195307248436,0.0453022522815881,0.07319700790896255,0.014131629792327868,1.1460688389322569,0.0
3.0,15,A2,0.05696069250575138,0.04987024002513379,0.07090452480617587,0.016898190280003163,1.1857106342544053,0.0
3.0,16,A2,0.03958023958363927,0.033313934656388454,0.06266304927250818,0.005725077995110057,1.1831866796261483,0.0
3.0,17,A2,0.047492185901668524,0.040987184372280244,0.06505001529388275,0.013278606445038463,1.108186077478532,0.0
3.0,18,A2,0.050285405891953266,0.04319715515771186,0.07088250734241407,0.017691025721569782,1.1503510054291564,0.0
3.0,19,A2,0.042213808557540394,0.035563426542973973,0.06650382014566421,0.015646896069415148,1.1661612082919932,0.0
3.0,20,A2,0.05543602691036561,0.04853873263392513,0.0689729427644048,0.019791546335476074,1.165743600674769,0.0
3.0,21,A2,0.04102597869869837,0.03449638357480825,0.06529595123890124,0.010845560066361292,1.1857698861172452,0.0
3.0,22,A2,0.039771703091589554,0.03376996159763599,0.06001741493953563,0.011623511550891441,1.162652409254127,0.0
3.0,23,A2,0.029989753442861852,0.024392551419063015,0.05597202023798837,0.00820519171348673,1.1413950185625852,0.0
3.0,24,A2,0.04337271411572768,0.03670607425716516,0.06666639858562516,0.01035157477875301,1.1444846010748861,0.0
3.0,25,A2,0.030522938644285253,0.024409148839141054,0.061137898051441986,0.01240822198308052,1.1738843851268461,0.0
3.0,26,A2,0.04976970260157018,0.042664601053905626,0.07105101547664554,0.011831500893797952,1.183218619343392,0.0
3.0,27,A2,0.03737567540500611,0.031090636872098537,0.06285038532907572,0.011778840160531706,1.1597299429938035,0.0
3.0,28,A2,0.03813083949672058,0.03190695322556722,0.0622388627115336,0.008621039194195797,1.1176494077857364,0.0
3.0,29,A2,0.03612264993504666,0.030274952795253666,0.058476971397929886,0.013741855234365979,1.15368484085661,0.0
3.0,0,A3,0.044984893071445244,0.03718936052335283,0.07795532548092414,0.06726233911040141,1.1507314475123966,0.0
3.0,1,A3,0.04103358355183636,0.03363443217948836,0.07399151372347999,0.06831647945097018,1.1264135042924637,0.0
3.0,2,A3,0.039925316045488636,0.03277690876768709,0.07148407277801548,0.06820804207558703,1.1712141116245467,0.0
3.0,3,A3,0.04492495366162877,0.03750455187749128,0.07420401784137491,0.06871502840348091,1.1165807505335241,0.0
3.0,4,A3,0.050669929898686246,0.042961291637476716,0.07708638261209527,0.06685231161706816,1.1796677114501792,0.0
3.0,5,A3,0.037967995597673845,0.03070315848813853,0.07264837109535312,0.06919805474338543,1.136256619153811,0.0
3.0,6,A3,0.02838220965266522,0.021856194776796255,0.06526014875868964,0.07030204184209346,1.1462111016085064,0.0
3.0,7,A3,0.03726185770643973,0.030235504986209267,0.07026352720230461,0.0711991731852497,1.1132313444292141,0.0
3.0,8,A3,0.02802887665103205,0.02114990001743192,0.0687897663360013,0.06756778090023433,1.1428137659775404,0.0
3.0,9,A3,0.05240909339203049,0.044602250210226894,0.07806843181803592,0.06965695756554731,1.150091374116341,0.0
3.0,10,A3,0.05074330471724601,0.04308131850185451,0.076619862153915,0.06778065096929287,1.1856986324134036,0.0
3.0,11,A3,0.040470800992545915,0.032960185486902924,0.0751061550564299,0.06773793871283582,1.1094932443009755,0.0
3.0,12,A3,0.027816960187893484,0.02116667860679406,0.06650281581099422,0.07002135087493577,1.182860799171684,0.0
3.0,13,A3,0.05095704038685825,0.04344262503961251,0.07514415347245731,0.06703307154070148,1.1786950313530593,0.0
3.0,14,A3,0.05272031453153323,0.04464717570351375,0.08073138828019481,0.06752928884188644,1.1502848704843127,0.0
3.0,15,A3,0.057229457935957045,0.04938153867986822,0.0784791925608883,0.06976025861626454,1.184384078315075,0.0
3.0,16,A3,0.039666013269489195,0.03253564390317905,0.07130369366310142,0.07144426614301191,1.1706109718225974,0.0
3.0,17,A3,0.047542089856024934,0.04027863437767145,0.07263455478353487,0.06677883442344941,1.0980931077338683,0.0
3.0,18,A3,0.0501775134157226,0.04241224150610003,0.07765271909622566,0.06854425675896605,1.1334058705182517,0.0
3.0,19,A3,0.04250275728642416,0.03509608727739384,0.07406670009030313,0.06930946760416581,1.1664994482285196,0.0
3.0,20,A3,0.05548785445902926,0.047971465344030975,0.07516389114998288,0.06650237183317373,1.160019714801224,0.0
3.0,21,A3,0.04106373731451648,0.03375439873231483,0.07309338582201644,0.06871642197782805,1.1741637798658557,0.0
3.0,22,A3,0.03979643340298853,0.03305904225580351,0.0673739114718502,0.06713166654605467,1.1527090489057519,0.0
3.0,23,A3,0.030572430262503072,0.024120944315116404,0.06451485947386669,0.06960346677530428,1.1434178097183187,0.0
3.0,24,A3,0.04358518958619889,0.036135100412822155,0.07450089173376735,0.06607539344589848,1.140496020485156,0.0
3.0,25,A3,0.030519377267710077,0.023645538859187937,0.0687383840852214,0.07347413648236766,1.1534593299287155,0.0
3.0,26,A3,0.04957161879055004,0.041736243584586344,0.07835375205963695,0.06719861593343045,1.1691702054605875,0.0
3.0,27,A3,0.03750487771625072,0.030605569071254547,0.06899308644996172,0.06949840942265419,1.16135457029751,0.0
3.0,28,A3,0.0387000492411999,0.03168572758406497,0.07014321657134931,0.06588096861114573,1.1177315120406792,0.0
3.0,29,A3,0.036259638580977846,0.0297089021451104,0.06550736435867448,0.0691449918281808,1.1468098028641913,0.0
4.0,0,R,0.04483244296530671,0.03798422115610971,0.06848221809197004,nan,nan,nan
4.0,1,R,0.041145828975504506,0.034634011473765124,0.06511817501739382,nan,nan,nan
4.0,2,R,0.03986176818591134,0.033490226715996954,0.06371541469914387,nan,nan,nan
4.0,3,R,0.04495909504809696,0.038462952016899435,0.0649614303119753,nan,nan,nan
4.0,4,R,0.05042596460707471,0.04364988172357114,0.06776082883503563,nan,nan,nan
4.0,5,R,0.03812105870022789,0.03182442481522021,0.06296633885007683,nan,nan,nan
4.0,6,R,0.027869493728371254,0.022249117766953735,0.05620375961417519,nan,nan,nan
4.0,7,R,0.037164715536556585,0.031203520822968903,0.05961194713587678,nan,nan,nan
4.0,8,R,0.027577437490985415,0.021590289360321337,0.059871481306640766,nan,nan,nan
4.0,9,R,0.05260628970114343,0.04580240684958923,0.06803882851554198,nan,nan,nan
4.0,10,R,0.05067620214350274,0.04389321438924065,0.0678298775426209,nan,nan,nan
4.0,11,R,0.04027127474881056,0.033777125630780974,0.06494149118029581,nan,nan,nan
4.0,12,R,0.027399494615225697,0.0216830124924901,0.057164821227355986,nan,nan,nan
4.0,13,R,0.05099587425415718,0.04429101526199222,0.06704858992164953,nan,nan,nan
4.0,14,R,0.052816308102548455,0.04562121411189365,0.07195093990654809,nan,nan,nan
4.0,15,R,0.05707777344859655,0.05015830002349357,0.06919473425102977,nan,nan,nan
4.0,16,R,0.03961635221512756,0.03339179746509815,0.06224554750029415,nan,nan,nan
4.0,17,R,0.0475937136367703,0.04118537334776854,0.0640834028900176,nan,nan,nan
4.0,18,R,0.05040803612579068,0.04346635497850177,0.06941681147288908,nan,nan,nan
4.0,19,R,0.04232884562591614,0.035782909561117265,0.0654593606479888,nan,nan,nan
4.0,20,R,0.05551970095641656,0.04878146359376114,0.06738237362655423,nan,nan,nan
4.0,21,R,0.04113496791265125,0.034680287046359656,0.0645468086629159,nan,nan,nan
4.0,22,R,0.03986422594078809,0.033927718851900365,0.05936507088887725,nan,nan,nan
4.0,23,R,0.030004476349638272,0.02445776719614839,0.0554670915348988,nan,nan,nan
4.0,24,R,0.04347500193405997,0.03692185892306394,0.0655314301099603,nan,nan,nan
4.0,25,R,0.030648934146713994,0.024585431310553883,0.060635028361601125,nan,nan,nan
4.0,26,R,0.049951398895436844,0.04289662484660021,0.07054774048836633,nan,nan,nan
4.0,27,R,0.03743291928801874,0.031239820146229745,0.06193099141788994,nan,nan,nan
4.0,28,R,0.03818412153308033,0.03204797104456787,0.06136150488512458,nan,nan,nan
4.0,29,R,0.03622503052973854,0.03049073009154404,0.057343004381945034,nan,nan,nan
4.0,0,A1,0.12024045040936743,0.07711054597868135,0.4312990443068608,1.0,1.0465032502406548,0.0
4.0,1,A1,0.13165134606447002,0.09034866407328873,0.41302681991181284,1.0,1.0168967417286239,0.0003333333333333333
4.0,2,A1,0.10560864915139168,0.06501991871781804,0.4058873043357363,1.0,1.0403292955735812,0.0
4.0,3,A1,0.12716564788134954,0.08500393357764816,0.4216171430370137,1.0,1.0483039325262884,0.0
4.0,4,A1,0.13085823148157122,0.08933648097231833,0.4152175050925287,1.0,1.0238720893649929,0.0
4.0,5,A1,0.10781104747518605,0.0696152621203842,0.3819578535480186,1.0,1.040452836476919,0.0
4.0,6,A1,0.10564184906267364,0.06433949077277594,0.41302358289897695,1.0,1.0194201566014152,0.0
4.0,7,A1,0.13819434376188328,0.0971506382770949,0.4104370548478839,1.0,1.0232871284959781,0.0
4.0,8,A1,0.09688947393508476,0.05612366978306836,0.407658041520164,1.0,1.040751661605022,0.0
4.0,9,A1,0.13525793772799766,0.09260280430779365,0.4265513342020401,1.0,1.0241270116264416,0.0
4.0,10,A1,0.13362503747979482,0.0911882897795679,0.4243674770022691,1.0,1.0062122034142404,0.0
4.0,11,A1,0.1271199898228623,0.08543226114257826,0.4168772868028402,1.0,1.00635240737926,0.0
4.0,12,A1,0.1005596049358867,0.0604935660717692,0.40066038864117504,1.0,1.0305920198284189,0.0
4.0,13,A1,0.12395650868581506,0.08293063261291024,0.41025876072904816,1.0,1.007199941646911,0.0
4.0,14,A1,0.13815001149591655,0.09503903374131588,0.4311097775460068,1.0,1.008107550954055,0.0
4.0,15,A1,0.14137152626871813,0.0992619048224686,0.42109621446249507,1.0,1.041830833226804,0.0
4.0,16,A1,0.11476426489263561,0.07274841465416085,0.4201585023847475,1.0,1.0268878846597487,0.0
4.0,17,A1,0.16178557407541766,0.12096164866580696,0.40823925409610684,1.0,1.0102254965212438,0.0
4.0,18,A1,0.12868893150741184,0.08714957853235679,0.4153935297505505,1.0,1.0153445691129346,0.0
4.0,19,A1,0.10828132685905192,0.0674634496849188,0.4081787717413313,1.0,1.0379807531629208,0.0
4.0,20,A1,0.1400162849182139,0.09923067221789923,0.4078561270031468,1.0,1.027714685053702,0.0
4.0,21,A1,0.12462995433372577,0.08298763188384557,0.41642322449880204,1.0,1.0272913026807355,0.0
4.0,22,A1,0.11857431299088847,0.07682643496897365,0.41747878021914825,1.0,1.0298762118439204,0.0
4.0,23,A1,0.10084202173204829,0.05862673841064446,0.4221528332140381,1.0,1.0273101880530633,0.0
4.0,24,A1,0.12548570992720187,0.08537487567809474,0.40110834249107136,1.0,1.0333829198966082,0.0
4.0,25,A1,0.11385266593342089,0.07193583246127558,0.4191683347214531,1.0,1.0156253577909917,0.0
4.0,26,A1,0.12216365059975472,0.07918736411254498,0.42976286487209736,1.0,1.0126652083560765,0.0003333333333333333
4.0,27,A1,0.13075999127115967,0.09079151089025703,0.3996848038090266,1.0,1.0145456362633742,0.0
4.0,28,A1,0.1261332744230143,0.08645936079635365,0.3967391362666065,1.0,1.0280702610526111,0.0
4.0,29,A1,0.11260422854490476,0.07058093804098606,0.4202329050391869,1.0,1.0306320973762313,0.0003333333333333333
4.0,0,A2,0.04475940023518371,0.03787065807578687,0.06888742159396842,0.00574381281103187,1.1678211283401483,0.0
4.0,1,A2,0.0411369208576943,0.03454623013128203,0.06590690726412264,0.007874665554350917,1.1391767812985663,0.0
4.0,2,A2,0.03980247931792265,0.033375824375593124,0.0642665494232952,0.007078107122705214,1.1867722458810928,0.0
4.0,3,A2,0.04491368040345993,0.03835108334117529,0.06562597062284638,0.007708206858970832,1.1738187874775234,0.0
4.0,4,A2,0.05038250144344637,0.0435321860035465,0.06850315439899873,0.005924815690569588,1.1707662248464015,0.0
4.0,5,A2,0.03798901824462691,0.03162391386113051,0.06365104383496395,0.007556686342203636,1.1557620809524844,0.0
4.0,6,A2,0.027876659518459274,0.0221832573308195,0.056934021876397706,0.005636857618304077,1.1333593116018779,0.0
4.0,7,A2,0.037082450543076365,0.03098579418907029,0.06096656354006074,0.007921838225891997,1.1234166022807681,0.0
4.0,8,A2,0.027573527678583308,0.0215673337051822,0.0600619397340111,0.0036344342987653486,1.1578873400907417,0.0
4.0,9,A2,0.05249818190096218,0.04561077478134977,0.06887407119612407,0.00823250009123414,1.1828549158048434,0.0
4.0,10,A2,0.05053221544804173,0.04364070073059136,0.06891514717450364,0.01313848329250647,1.1763664554567603,0.0
4.0,11,A2,0.04020929742308697,0.03366539328549223,0.0654390413759474,0.007507412190197583,1.1287556676859314,0.0
4.0,12,A2,0.027310614110069284,0.021548365374190876,0.05762248735878407,0.004289610224946942,1.1314905782645672,0.0
4.0,13,A2,0.05089790151697483,0.044053073820656104,0.06844827696318728,0.011246585452627803,1.1888655914237427,0.0
4.0,14,A2,0.052651282484608763,0.04535041612558873,0.07300866359020029,0.009559066254430187,1.146187272140141,0.0
4.0,15,A2,0.056999608521814724,0.04998399901216578,0.07015609509648942,0.00855086271795496,1.1859915980048124,0.0
4.0,16,A2,0.03954864455894719,0.033223642881429816,0.06325001677517368,0.007975709435237626,1.1527956033544442,0.0
4.0,17,A2,0.04755359617096571,0.04107740442160581,0.06476191749359902,0.007572534589456958,1.1508257540744984,0.0
4.0,18,A2,0.05039220334729748,0.04333970120195639,0.07052502145341086,0.00912562632406705,1.1431964493988183,0.0
4.0,19,A2,0.042293136055438676,0.03566067171424016,0.06632464341198521,0.006774416312265292,1.217445611049314,0.0
4.0,20,A2,0.05547649725222544,0.04863447928972781,0.0684201796249763,0.012323234812924341,1.1745715443810596,0.0
4.0,21,A2,0.04109530317368021,0.0345754721148752,0.06519831058805008,0.007451877280258297,1.209260922062683,0.0
4.0,22,A2,0.039793054093582594,0.033811382876439006,0.05981671217143592,0.007993541853960796,1.2051379146982708,0.0
4.0,23,A2,0.02994833960566671,0.02435427803492567,0.05594061570741038,0.005912039005997529,1.1635075038274874,0.0
4.0,24,A2,0.04347712314305918,0.03674825732157193,0.06728865821487257,0.011479919355949327,1.135303632022464,0.0
4.0,25,A2,0.030602348817127457,0.024488911040102847,0.06113437777024611,0.004765245902908075,1.1541055577692836,0.0
4.0,26,A2,0.049701714574694175,0.042587164573641666,0.07114550001052508,0.010911660894258114,1.1737141063262775,0.0
4.0,27,A2,0.03740455681057958,0.031134839281176656,0.06269717529402927,0.006651814680500938,1.156323699476293,0.0
4.0,28,A2,0.0381691185571013,0.03198607549709797,0.061830430600033244,0.006573216504783669,1.1313086493759132,0.0
